Time Step,SOC (%),Battery Temp (°C),Grid Power (kW)
119,78.56607323977187,-18.120545099400083,0.51
120,78.56607323977187,-18.120545099400083,3.6
121,78.56607323977187,-18.120545099400083,0.72
122,78.56607323977187,-18.120545099400083,1.05
123,78.56607323977187,-18.120545099400083,1.0
124,78.56607323977187,-18.120545099400083,0.9351689999999999
125,78.56607323977187,-18.120545099400083,0.7367239999999999
126,78.56607323977187,-18.120545099400083,0.6684479999999999
127,78.56607323977187,-18.120545099400083,0.18354904699999997
128,78.56607323977187,-18.120545099400083,0.0
129,78.56607323977187,-18.120545099400083,0.0
130,78.56607323977187,-18.120545099400083,0.794316
131,78.56607323977187,-18.120545099400083,0.0
132,78.56607323977187,-18.120545099400083,0.0
133,78.56607323977187,-18.120545099400083,0.0
134,78.56607323977187,-18.120545099400083,0.0
